Advertiser_ID,Advertiser_Name,total_spend,total_creatives,ca_ad_count,avg_ad_spend,avg_impressions,avg_cpi,avg_ad_duration,pct_video,pct_text,pct_image,avg_geo_targets,pct_age_targeted,pct_gender_targeted,avg_pct_target_young,avg_pct_target_middle,avg_pct_target_older,pct_female_only,pct_male_only,avg_ca_districts,has_district_targeting,weeks_active,spend_consistency,max_weekly_spend,pct_spend_in_peak_week,num_states,pct_spend_ca,geo_hhi,cluster_label,archetype,pca_x,pca_y
AR05224650969089835009,IRVING FOR COUNCIL 2020,1000,7,7,164.28571428571428,114285.71428571429,0.0023432317056377204,15.571428571428571,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4,0.8063111936757619,600,0.5454545454545454,51.0,0.15,0.036666666666666674,0,Targeted Persuader,-0.8359307689240102,1.9976096726095989
AR15644819422546231297,Neighbors for Matt Mahan for Mayor 2022,8200,6,6,1350.0,81750.0,0.05081240981240981,22.5,0.5,0.5,0.0,3.0,0.5,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,10,1.0695162239951121,2900,0.34523809523809523,30.0,0.7916666666666666,0.6321614583333331,0,Targeted Persuader,-0.15813260544533017,-0.8695963073074486
AR13698038307798122497,FOOD & WATER ACTION FUND,176900,19,15,6120.0,512566.6666666667,0.07734946367701785,9.0,0.8666666666666667,0.13333333333333333,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.9152927374526211,81400,0.4604072398190045,49.0,0.5041459369817579,0.3214267706978284,1,Hyper-Local Grassroots,1.2165553262829558,-0.10031722163555937
AR10392046897387798529,Wildbound PR,700,8,7,107.14285714285714,30285.714285714286,0.012043551220021808,12.714285714285714,1.0,0.0,0.0,2.0,0.5714285714285714,0.5714285714285714,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0,22,0.0,100,0.045454545454545456,51.0,0.1206896551724138,0.029726516052318665,0,Targeted Persuader,-0.9630137907823925,1.148032491883951
AR01428946528596131841,SHOULTS FOR ASSEMBLY 2025,26800,2,2,12500.0,400000.0,0.03137254901960784,13.0,1.0,0.0,0.0,54.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4,1.5378688075695255,22100,0.8246268656716418,1.0,1.0,1.0,0,Targeted Persuader,-3.1409417529260044,-2.2087091217365766
AR18253564691072679937,CARL DEMAIO FOR CONGRESS,53900,14,13,2861.5384615384614,19500.0,0.2931601329791375,10.923076923076923,0.23076923076923078,0.7692307692307693,0.0,3.0,0.23076923076923078,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,1.0,1.0,6,0.7974568057958981,15500,0.28703703703703703,51.0,0.6501831501831502,0.43354264782836227,1,Hyper-Local Grassroots,1.5733228915171047,-0.13117170817778415
AR09397601336586928129,Lost Debate Inc,31700,152,80,296.875,10981.25,0.05684031214743289,7.725,1.0,0.0,0.0,98.025,1.0,1.0,0.1375,0.33333333333333337,0.5291666666666667,0.0,0.0,0.0,0.0,61,1.7799775881618507,4900,0.1536050156739812,51.0,0.16149068322981366,0.055109756568033644,0,Targeted Persuader,-2.8155886270455532,1.9642498560191073
AR10714538914854469633,JUST THE TRUTH POLITICAL ACTION COMMITTEE,502100,166,2,700.0,105000.0,0.008404858299595142,12.0,1.0,0.0,0.0,16.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,25,1.3718095607427603,98700,0.19649611785785387,51.0,0.0019860973187686196,0.08654126181279206,0,Targeted Persuader,-2.906650604685698,1.7167351241786462
AR04187594350550581249,Brian Stedge-Stroud,1000,4,4,275.0,1000.0,0.17,3.5,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.2727272727272727,800,0.7272727272727273,7.0,0.8333333333333334,0.7083333333333334,1,Hyper-Local Grassroots,2.7415302328641555,-1.9654668320533621
AR00042662356827766785,LATEEFAH FOR CONGRESS,157500,13,12,13604.166666666666,703125.0,0.018290045008311263,7.75,1.0,0.0,0.0,59.0,1.0,1.0,0.5,0.25,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,11,0.8943927563550074,45600,0.2895238095238095,51.0,0.9924290220820189,0.9849201405128918,0,Targeted Persuader,-3.2413131933452743,-1.2644512968464352
AR14578432987738669057,STATES UNITED DEMOCRACY CENTER INC,150000,146,7,2492.8571428571427,78928.57142857143,0.03846925436841403,5.428571428571429,0.8571428571428571,0.14285714285714285,0.0,24.714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,19,2.0331249068479664,59900,0.3988015978695073,53.0,0.029431000654022238,0.19256869906892735,1,Hyper-Local Grassroots,0.11556076265444244,1.3004772927257588
AR17551003149202882561,DEFENDING MAIN STREET SUPERPAC INC.,153200,39,16,3103.125,233000.0,0.020422109581165308,17.75,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15,1.1846672776296117,36200,0.2362924281984334,49.0,0.3178047223994895,0.25034728316844423,1,Hyper-Local Grassroots,0.8918107454346742,1.2542087991459399
AR05718286214847528961,ANGELENOS FOR A SAFER LA,42200,10,10,4490.0,314650.0,0.011066290434711487,19.0,1.0,0.0,0.0,222.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,6,0.4164268769861245,11600,0.2755344418052256,1.0,1.0,1.0,0,Targeted Persuader,-1.1572905057942162,-1.7028008959843899
AR08718599854999207937,COLOR OF CHANGE PAC,53800,101,2,1100.0,85000.0,0.013333333333333332,13.5,1.0,0.0,0.0,67.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,13.0,1.0,36,1.4443215329961696,11900,0.22077922077922077,54.0,0.048736462093862815,0.07863389331282827,0,Targeted Persuader,-2.9334438439603203,2.011562634337963
AR06066824099408117761,CALIFORNIA REVIVAL,400,9,9,72.22222222222223,833.3333333333334,0.09555555555555556,6.444444444444445,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,200,0.5,51.0,0.36363636363636365,0.19008264462809918,1,Hyper-Local Grassroots,2.8783312186251213,-0.3766342983735541
AR10862242496566525953,"M&R Strategic Services, Inc.",55200,31,7,3007.1428571428573,372642.85714285716,0.008144411144411143,70.28571428571429,1.0,0.0,0.0,18.428571428571427,1.0,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,58,2.3445515872855744,7900,0.13763066202090593,51.0,0.03281519861830743,0.1623578261608812,0,Targeted Persuader,-2.7521630805060964,2.1254082365349776
AR02169449588220493825,Angelo Farooq for State Senate 2024,99100,5,5,19650.0,1296100.0,0.1302678174938237,18.8,0.8,0.2,0.0,81.0,0.8,0.8,0.06666666666666667,0.36666666666666664,0.36666666666666664,0.0,0.0,0.0,0.0,6,0.7048676813079484,32900,0.33198789101917253,4.0,0.998991935483871,0.9979859033558793,0,Targeted Persuader,-1.8593203654233736,-1.8332023264013082
AR15315077775161819137,Alex Mohajer for State Senate 2024,4600,5,5,930.0,54500.0,0.017185784975258658,5.0,1.0,0.0,0.0,114.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3,0.593079143181547,2600,0.5531914893617021,1.0,1.0,1.0,0,Targeted Persuader,-3.0957503120130623,-2.138575912427717
AR00035659773428891649,BEACHSIDE MEDIA INC,1093100,6961,70,74.28571428571429,43042.857142857145,0.08442253095570212,6.2,0.0,0.0,1.0,95.61428571428571,0.5857142857142857,0.04285714285714286,0.0,0.21666666666666665,0.369047619047619,0.0,0.014285714285714285,0.0,0.0,280,1.433132229634258,33300,0.030352748154224774,56.0,0.08562019758507135,0.03864350408720294,1,Hyper-Local Grassroots,0.25344988999905327,3.3295676849888847
AR05904172158900240385,REPRODUCTIVE FREEDOM FOR ALL,54200,9,4,5625.0,387500.0,0.014188443135811557,15.0,1.0,0.0,0.0,50.25,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.75,0.75,5,0.6978402725622261,20400,0.3763837638376384,47.0,0.3681506849315068,0.4453638112216176,0,Targeted Persuader,-3.919068378721765,0.2814548640602108
AR12440957094574686209,Eleison LLC,116200,107,5,550.0,194300.0,0.027015513897866838,175.8,1.0,0.0,0.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,162,2.4250290368462517,12100,0.0963375796178344,54.0,0.03583617747440273,0.1318739880487833,0,Targeted Persuader,-2.4572816068036007,2.4714043387147036
AR12700626350524858369,"NO ON PROP 21 - CALIFORNIANS TO PROTECT AFFORDABLE HOUSING - A COALITION OF HOUSING ADVOCATES, RENTERS, BUSINESSES, TAXPAYERS, AND VETERANS",100,5,5,50.0,500.0,0.1,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100,1.0,1.0,1.0,1.0,1,Hyper-Local Grassroots,2.6422757419139207,-3.4661700021616872
AR08887813199865315329,"Million More Voters, Sponsored by the California Labor Federation, AFL-CIO",36200,2,2,17500.0,950000.0,0.018421052631578946,37.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.19705398484026967,7400,0.20498614958448755,41.0,0.9002493765586035,0.8106976946660779,1,Hyper-Local Grassroots,0.9729628197760026,-1.4835625516566906
AR08394013173392343041,PRICE RELIEF PROJECT,4000,1,1,4250.0,1625000.0,0.0026153846153846153,6.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.21213203435596426,2300,0.575,50.0,0.136986301369863,0.040720585475699,1,Hyper-Local Grassroots,2.1760819556363495,1.3085329935822736
AR07757114904019992577,Committee to Elect Antonio Lopez for San Mateo County Board of Supervisors 2024 District 4,11300,3,3,3600.0,179666.66666666666,0.024444444444444446,17.666666666666668,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,7,0.646916003094576,3200,0.2782608695652174,31.0,0.7847222222222222,0.6172839506172839,0,Targeted Persuader,-2.9373346826282742,-0.790912035201589
